instance=81,n=200,m=50,d=3,type=B2
BinType:1 cost=412
Link6981: itemNo1=177, itemNo2=69, cost=94
Link6982: itemNo1=177, itemNo2=84, cost=30
Link6983: itemNo1=177, itemNo2=93, cost=19
Link6984: itemNo1=177, itemNo2=98, cost=72
Link6985: itemNo1=177, itemNo2=99, cost=26
Link6986: itemNo1=177, itemNo2=100, cost=8
Link6987: itemNo1=177, itemNo2=102, cost=83
Link6988: itemNo1=177, itemNo2=107, cost=61
Link6989: itemNo1=177, itemNo2=111, cost=99
Link6990: itemNo1=177, itemNo2=112, cost=76
Link6991: itemNo1=177, itemNo2=116, cost=34
Link6992: itemNo1=177, itemNo2=123, cost=61
Link6993: itemNo1=177, itemNo2=130, cost=70
Link6994: itemNo1=177, itemNo2=134, cost=95
Link6995: itemNo1=177, itemNo2=137, cost=77
Link6996: itemNo1=177, itemNo2=141, cost=18
Link6997: itemNo1=177, itemNo2=144, cost=31
Link6998: itemNo1=177, itemNo2=148, cost=83
Link6999: itemNo1=177, itemNo2=155, cost=3
Link7000: itemNo1=177, itemNo2=157, cost=28
Link7001: itemNo1=177, itemNo2=158, cost=43
Link7002: itemNo1=177, itemNo2=159, cost=77
Link7003: itemNo1=177, itemNo2=164, cost=31
Link7004: itemNo1=177, itemNo2=169, cost=50
Link7005: itemNo1=177, itemNo2=175, cost=12
Link7006: itemNo1=177, itemNo2=178, cost=37
Link7007: itemNo1=177, itemNo2=182, cost=40
Link7008: itemNo1=177, itemNo2=189, cost=82
Link7009: itemNo1=177, itemNo2=190, cost=85
Link7010: itemNo1=178, itemNo2=9, cost=32
Link7011: itemNo1=178, itemNo2=10, cost=36
Link7012: itemNo1=178, itemNo2=11, cost=33
Link7013: itemNo1=178, itemNo2=12, cost=3
Link7014: itemNo1=178, itemNo2=18, cost=41
Link7015: itemNo1=178, itemNo2=20, cost=79
Link7016: itemNo1=178, itemNo2=25, cost=97
Link7017: itemNo1=178, itemNo2=26, cost=69
Link7018: itemNo1=178, itemNo2=35, cost=76
Link7019: itemNo1=178, itemNo2=45, cost=15
Link7020: itemNo1=178, itemNo2=52, cost=74
Link7021: itemNo1=178, itemNo2=56, cost=29
Link7022: itemNo1=178, itemNo2=57, cost=2
Link7023: itemNo1=178, itemNo2=59, cost=2
Link7024: itemNo1=178, itemNo2=63, cost=35
Link7025: itemNo1=178, itemNo2=64, cost=42
Link7026: itemNo1=178, itemNo2=69, cost=20
Link7027: itemNo1=178, itemNo2=71, cost=81
Link7028: itemNo1=178, itemNo2=75, cost=86
Link7029: itemNo1=178, itemNo2=85, cost=19
Link7030: itemNo1=178, itemNo2=86, cost=40
Link7031: itemNo1=178, itemNo2=90, cost=76
Link7032: itemNo1=178, itemNo2=95, cost=47
Link7033: itemNo1=178, itemNo2=98, cost=63
Link7034: itemNo1=178, itemNo2=104, cost=88
Link7035: itemNo1=178, itemNo2=108, cost=42
Link7036: itemNo1=178, itemNo2=110, cost=46
Link7037: itemNo1=178, itemNo2=117, cost=93
Link7038: itemNo1=178, itemNo2=121, cost=70
Link7039: itemNo1=178, itemNo2=124, cost=1
Link7040: itemNo1=178, itemNo2=127, cost=12
Link7041: itemNo1=178, itemNo2=136, cost=44
Link7042: itemNo1=178, itemNo2=138, cost=33
Link7043: itemNo1=178, itemNo2=141, cost=39
Link7044: itemNo1=178, itemNo2=144, cost=96
Link7045: itemNo1=178, itemNo2=155, cost=82
Link7046: itemNo1=178, itemNo2=158, cost=38
Link7047: itemNo1=178, itemNo2=164, cost=12
Link7048: itemNo1=178, itemNo2=165, cost=41
Link7049: itemNo1=178, itemNo2=166, cost=43
Link7050: itemNo1=178, itemNo2=167, cost=14
Link7051: itemNo1=178, itemNo2=175, cost=91
Link7052: itemNo1=178, itemNo2=179, cost=24
Link7053: itemNo1=178, itemNo2=186, cost=20
Link7054: itemNo1=178, itemNo2=187, cost=35
Link7055: itemNo1=178, itemNo2=199, cost=75
Link7056: itemNo1=179, itemNo2=12, cost=21
Link7057: itemNo1=179, itemNo2=19, cost=82
Link7058: itemNo1=179, itemNo2=22, cost=14
Link7059: itemNo1=179, itemNo2=23, cost=74
Link7060: itemNo1=179, itemNo2=24, cost=60
Link7061: itemNo1=179, itemNo2=32, cost=66
Link7062: itemNo1=179, itemNo2=33, cost=96
Link7063: itemNo1=179, itemNo2=42, cost=65
Link7064: itemNo1=179, itemNo2=47, cost=18
Link7065: itemNo1=179, itemNo2=52, cost=44
Link7066: itemNo1=179, itemNo2=56, cost=50
Link7067: itemNo1=179, itemNo2=57, cost=76
Link7068: itemNo1=179, itemNo2=64, cost=77
Link7069: itemNo1=179, itemNo2=65, cost=49
Link7070: itemNo1=179, itemNo2=69, cost=72
Link7071: itemNo1=179, itemNo2=72, cost=1
Link7072: itemNo1=179, itemNo2=74, cost=48
Link7073: itemNo1=179, itemNo2=77, cost=63
Link7074: itemNo1=179, itemNo2=80, cost=99
Link7075: itemNo1=179, itemNo2=83, cost=53
Link7076: itemNo1=179, itemNo2=84, cost=84
Link7077: itemNo1=179, itemNo2=85, cost=49
Link7078: itemNo1=179, itemNo2=93, cost=71
Link7079: itemNo1=179, itemNo2=95, cost=60
Link7080: itemNo1=179, itemNo2=104, cost=60
Link7081: itemNo1=179, itemNo2=106, cost=41
Link7082: itemNo1=179, itemNo2=110, cost=52
Link7083: itemNo1=179, itemNo2=114, cost=21
Link7084: itemNo1=179, itemNo2=115, cost=36
Link7085: itemNo1=179, itemNo2=123, cost=33
Link7086: itemNo1=179, itemNo2=127, cost=63
Link7087: itemNo1=179, itemNo2=129, cost=17
Link7088: itemNo1=179, itemNo2=139, cost=64
Link7089: itemNo1=179, itemNo2=140, cost=93
Link7090: itemNo1=179, itemNo2=149, cost=70
Link7091: itemNo1=179, itemNo2=161, cost=26
Link7092: itemNo1=179, itemNo2=174, cost=1
Link7093: itemNo1=179, itemNo2=185, cost=89
Link7094: itemNo1=179, itemNo2=188, cost=73
Link7095: itemNo1=179, itemNo2=197, cost=20
Link7096: itemNo1=179, itemNo2=198, cost=75
Link7097: itemNo1=180, itemNo2=1, cost=30
Link7098: itemNo1=180, itemNo2=3, cost=93
Link7099: itemNo1=180, itemNo2=5, cost=18
Link7100: itemNo1=180, itemNo2=9, cost=5
Link7101: itemNo1=180, itemNo2=12, cost=69
Link7102: itemNo1=180, itemNo2=18, cost=32
Link7103: itemNo1=180, itemNo2=20, cost=61
Link7104: itemNo1=180, itemNo2=30, cost=46
Link7105: itemNo1=180, itemNo2=34, cost=86
Link7106: itemNo1=180, itemNo2=35, cost=98
Link7107: itemNo1=180, itemNo2=39, cost=87
Link7108: itemNo1=180, itemNo2=50, cost=79
Link7109: itemNo1=180, itemNo2=54, cost=74
Link7110: itemNo1=180, itemNo2=56, cost=79
Link7111: itemNo1=180, itemNo2=57, cost=63
Link7112: itemNo1=180, itemNo2=60, cost=60
Link7113: itemNo1=180, itemNo2=65, cost=15
Link7114: itemNo1=180, itemNo2=66, cost=61
Link7115: itemNo1=180, itemNo2=73, cost=13
Link7116: itemNo1=180, itemNo2=81, cost=77
Link7117: itemNo1=180, itemNo2=84, cost=6
Link7118: itemNo1=180, itemNo2=94, cost=44
Link7119: itemNo1=180, itemNo2=99, cost=8
Link7120: itemNo1=180, itemNo2=102, cost=74
Link7121: itemNo1=180, itemNo2=105, cost=97
Link7122: itemNo1=180, itemNo2=106, cost=13
Link7123: itemNo1=180, itemNo2=108, cost=6
Link7124: itemNo1=180, itemNo2=109, cost=26
Link7125: itemNo1=180, itemNo2=118, cost=9
Link7126: itemNo1=180, itemNo2=124, cost=27
Link7127: itemNo1=180, itemNo2=126, cost=40
Link7128: itemNo1=180, itemNo2=128, cost=76
Link7129: itemNo1=180, itemNo2=129, cost=35
Link7130: itemNo1=180, itemNo2=135, cost=73
Link7131: itemNo1=180, itemNo2=161, cost=80
Link7132: itemNo1=180, itemNo2=165, cost=32
Link7133: itemNo1=180, itemNo2=167, cost=53
Link7134: itemNo1=180, itemNo2=169, cost=54
Link7135: itemNo1=180, itemNo2=179, cost=60
Link7136: itemNo1=180, itemNo2=181, cost=41
Link7137: itemNo1=180, itemNo2=185, cost=25
Link7138: itemNo1=180, itemNo2=196, cost=20
Link7139: itemNo1=181, itemNo2=1, cost=56
Link7140: itemNo1=181, itemNo2=5, cost=92
Link7141: itemNo1=181, itemNo2=10, cost=55
Link7142: itemNo1=181, itemNo2=15, cost=67
Link7143: itemNo1=181, itemNo2=16, cost=93
Link7144: itemNo1=181, itemNo2=23, cost=63
Link7145: itemNo1=181, itemNo2=29, cost=13
Link7146: itemNo1=181, itemNo2=35, cost=98
Link7147: itemNo1=181, itemNo2=45, cost=65
Link7148: itemNo1=181, itemNo2=47, cost=32
Link7149: itemNo1=181, itemNo2=53, cost=79
Link7150: itemNo1=181, itemNo2=64, cost=21
Link7151: itemNo1=181, itemNo2=65, cost=38
Link7152: itemNo1=181, itemNo2=66, cost=48
Link7153: itemNo1=181, itemNo2=71, cost=80
Link7154: itemNo1=181, itemNo2=77, cost=56
Link7155: itemNo1=181, itemNo2=89, cost=88
Link7156: itemNo1=181, itemNo2=90, cost=8
Link7157: itemNo1=181, itemNo2=93, cost=29
Link7158: itemNo1=181, itemNo2=104, cost=36
Link7159: itemNo1=181, itemNo2=116, cost=82
Link7160: itemNo1=181, itemNo2=117, cost=46
Link7161: itemNo1=181, itemNo2=125, cost=30
Link7162: itemNo1=181, itemNo2=126, cost=8
Link7163: itemNo1=181, itemNo2=132, cost=88
Link7164: itemNo1=181, itemNo2=136, cost=1
Link7165: itemNo1=181, itemNo2=137, cost=98
Link7166: itemNo1=181, itemNo2=142, cost=64
Link7167: itemNo1=181, itemNo2=150, cost=44
Link7168: itemNo1=181, itemNo2=151, cost=14
Link7169: itemNo1=181, itemNo2=155, cost=37
Link7170: itemNo1=181, itemNo2=159, cost=49
Link7171: itemNo1=181, itemNo2=168, cost=32
Link7172: itemNo1=181, itemNo2=169, cost=58
Link7173: itemNo1=181, itemNo2=175, cost=49
Link7174: itemNo1=181, itemNo2=178, cost=88
Link7175: itemNo1=181, itemNo2=200, cost=25
Link7176: itemNo1=182, itemNo2=4, cost=57
Link7177: itemNo1=182, itemNo2=6, cost=35
Link7178: itemNo1=182, itemNo2=21, cost=98
Link7179: itemNo1=182, itemNo2=32, cost=48
Link7180: itemNo1=182, itemNo2=34, cost=6
Link7181: itemNo1=182, itemNo2=37, cost=30
Link7182: itemNo1=182, itemNo2=39, cost=42
Link7183: itemNo1=182, itemNo2=43, cost=68
Link7184: itemNo1=182, itemNo2=51, cost=74
Link7185: itemNo1=182, itemNo2=53, cost=87
Link7186: itemNo1=182, itemNo2=55, cost=73
Link7187: itemNo1=182, itemNo2=64, cost=43
Link7188: itemNo1=182, itemNo2=69, cost=65
Link7189: itemNo1=182, itemNo2=75, cost=75
Link7190: itemNo1=182, itemNo2=79, cost=74
Link7191: itemNo1=182, itemNo2=93, cost=65
Link7192: itemNo1=182, itemNo2=94, cost=32
Link7193: itemNo1=182, itemNo2=96, cost=70
Link7194: itemNo1=182, itemNo2=99, cost=94
Link7195: itemNo1=182, itemNo2=101, cost=74
Link7196: itemNo1=182, itemNo2=102, cost=41
Link7197: itemNo1=182, itemNo2=103, cost=93
Link7198: itemNo1=182, itemNo2=116, cost=44
Link7199: itemNo1=182, itemNo2=117, cost=97
Link7200: itemNo1=182, itemNo2=130, cost=54
Link7201: itemNo1=182, itemNo2=134, cost=11
Link7202: itemNo1=182, itemNo2=143, cost=61
Link7203: itemNo1=182, itemNo2=150, cost=43
Link7204: itemNo1=182, itemNo2=158, cost=47
Link7205: itemNo1=182, itemNo2=164, cost=24
Link7206: itemNo1=182, itemNo2=167, cost=36
Link7207: itemNo1=182, itemNo2=170, cost=39
Link7208: itemNo1=182, itemNo2=172, cost=27
Link7209: itemNo1=182, itemNo2=173, cost=73
Link7210: itemNo1=182, itemNo2=179, cost=9
Link7211: itemNo1=182, itemNo2=183, cost=34
Link7212: itemNo1=182, itemNo2=186, cost=52
Link7213: itemNo1=182, itemNo2=192, cost=47
Link7214: itemNo1=183, itemNo2=1, cost=81
Link7215: itemNo1=183, itemNo2=4, cost=7
Link7216: itemNo1=183, itemNo2=10, cost=19
Link7217: itemNo1=183, itemNo2=11, cost=20
Link7218: itemNo1=183, itemNo2=16, cost=36
Link7219: itemNo1=183, itemNo2=25, cost=23
Link7220: itemNo1=183, itemNo2=32, cost=25
Link7221: itemNo1=183, itemNo2=35, cost=34
Link7222: itemNo1=183, itemNo2=36, cost=49
Link7223: itemNo1=183, itemNo2=37, cost=63
Link7224: itemNo1=183, itemNo2=44, cost=40
Link7225: itemNo1=183, itemNo2=45, cost=97
Link7226: itemNo1=183, itemNo2=52, cost=2
Link7227: itemNo1=183, itemNo2=54, cost=12
Link7228: itemNo1=183, itemNo2=56, cost=84
Link7229: itemNo1=183, itemNo2=58, cost=86
Link7230: itemNo1=183, itemNo2=60, cost=70
Link7231: itemNo1=183, itemNo2=61, cost=56
Link7232: itemNo1=183, itemNo2=81, cost=51
Link7233: itemNo1=183, itemNo2=84, cost=27
Link7234: itemNo1=183, itemNo2=85, cost=97
Link7235: itemNo1=183, itemNo2=91, cost=1
Link7236: itemNo1=183, itemNo2=93, cost=83
Link7237: itemNo1=183, itemNo2=96, cost=29
Link7238: itemNo1=183, itemNo2=97, cost=30
Link7239: itemNo1=183, itemNo2=99, cost=9
Link7240: itemNo1=183, itemNo2=106, cost=76
Link7241: itemNo1=183, itemNo2=119, cost=44
Link7242: itemNo1=183, itemNo2=120, cost=46
Link7243: itemNo1=183, itemNo2=130, cost=75
Link7244: itemNo1=183, itemNo2=133, cost=4
Link7245: itemNo1=183, itemNo2=138, cost=68
Link7246: itemNo1=183, itemNo2=139, cost=77
Link7247: itemNo1=183, itemNo2=145, cost=59
Link7248: itemNo1=183, itemNo2=146, cost=71
Link7249: itemNo1=183, itemNo2=153, cost=73
Link7250: itemNo1=183, itemNo2=163, cost=18
Link7251: itemNo1=183, itemNo2=165, cost=75
Link7252: itemNo1=183, itemNo2=167, cost=42
Link7253: itemNo1=183, itemNo2=171, cost=22
Link7254: itemNo1=183, itemNo2=173, cost=23
Link7255: itemNo1=183, itemNo2=177, cost=29
Link7256: itemNo1=183, itemNo2=184, cost=86
Link7257: itemNo1=183, itemNo2=186, cost=11
Link7258: itemNo1=183, itemNo2=187, cost=22
Link7259: itemNo1=183, itemNo2=190, cost=73
Link7260: itemNo1=183, itemNo2=192, cost=14
Link7261: itemNo1=183, itemNo2=193, cost=16
Link7262: itemNo1=183, itemNo2=194, cost=39
Link7263: itemNo1=183, itemNo2=198, cost=94
Link7264: itemNo1=184, itemNo2=4, cost=45
Link7265: itemNo1=184, itemNo2=8, cost=56
Link7266: itemNo1=184, itemNo2=15, cost=60
Link7267: itemNo1=184, itemNo2=16, cost=18
Link7268: itemNo1=184, itemNo2=20, cost=7
Link7269: itemNo1=184, itemNo2=21, cost=49
Link7270: itemNo1=184, itemNo2=22, cost=3
Link7271: itemNo1=184, itemNo2=26, cost=30
Link7272: itemNo1=184, itemNo2=27, cost=15
Link7273: itemNo1=184, itemNo2=28, cost=43
Link7274: itemNo1=184, itemNo2=29, cost=45
Link7275: itemNo1=184, itemNo2=46, cost=89
Link7276: itemNo1=184, itemNo2=47, cost=8
Link7277: itemNo1=184, itemNo2=48, cost=12
Link7278: itemNo1=184, itemNo2=64, cost=71
Link7279: itemNo1=184, itemNo2=68, cost=75
Link7280: itemNo1=184, itemNo2=75, cost=61
Link7281: itemNo1=184, itemNo2=81, cost=7
Link7282: itemNo1=184, itemNo2=90, cost=7
Link7283: itemNo1=184, itemNo2=107, cost=25
Link7284: itemNo1=184, itemNo2=111, cost=38
Link7285: itemNo1=184, itemNo2=117, cost=40
Link7286: itemNo1=184, itemNo2=120, cost=14
Link7287: itemNo1=184, itemNo2=127, cost=54
Link7288: itemNo1=184, itemNo2=145, cost=38
Link7289: itemNo1=184, itemNo2=152, cost=74
Link7290: itemNo1=184, itemNo2=157, cost=90
Link7291: itemNo1=184, itemNo2=159, cost=95
Link7292: itemNo1=184, itemNo2=163, cost=15
Link7293: itemNo1=184, itemNo2=165, cost=16
Link7294: itemNo1=184, itemNo2=174, cost=80
Link7295: itemNo1=184, itemNo2=175, cost=41
Link7296: itemNo1=184, itemNo2=183, cost=90
Link7297: itemNo1=184, itemNo2=185, cost=27
Link7298: itemNo1=184, itemNo2=189, cost=10
Link7299: itemNo1=184, itemNo2=195, cost=79
Link7300: itemNo1=184, itemNo2=197, cost=18
Link7301: itemNo1=184, itemNo2=198, cost=53
Link7302: itemNo1=185, itemNo2=5, cost=2
Link7303: itemNo1=185, itemNo2=8, cost=52
Link7304: itemNo1=185, itemNo2=10, cost=29
Link7305: itemNo1=185, itemNo2=11, cost=77
Link7306: itemNo1=185, itemNo2=14, cost=46
Link7307: itemNo1=185, itemNo2=19, cost=11
Link7308: itemNo1=185, itemNo2=26, cost=93
Link7309: itemNo1=185, itemNo2=38, cost=81
Link7310: itemNo1=185, itemNo2=42, cost=47
Link7311: itemNo1=185, itemNo2=45, cost=54
Link7312: itemNo1=185, itemNo2=55, cost=15
Link7313: itemNo1=185, itemNo2=63, cost=36
Link7314: itemNo1=185, itemNo2=64, cost=85
Link7315: itemNo1=185, itemNo2=65, cost=30
Link7316: itemNo1=185, itemNo2=71, cost=87
Link7317: itemNo1=185, itemNo2=75, cost=85
Link7318: itemNo1=185, itemNo2=76, cost=65
Link7319: itemNo1=185, itemNo2=77, cost=87
Link7320: itemNo1=185, itemNo2=86, cost=76
Link7321: itemNo1=185, itemNo2=96, cost=72
Link7322: itemNo1=185, itemNo2=101, cost=86
Link7323: itemNo1=185, itemNo2=112, cost=37
Link7324: itemNo1=185, itemNo2=116, cost=72
Link7325: itemNo1=185, itemNo2=122, cost=36
Link7326: itemNo1=185, itemNo2=123, cost=6
Link7327: itemNo1=185, itemNo2=127, cost=1
Link7328: itemNo1=185, itemNo2=141, cost=25
Link7329: itemNo1=185, itemNo2=142, cost=82
Link7330: itemNo1=185, itemNo2=145, cost=97
Link7331: itemNo1=185, itemNo2=149, cost=88
Link7332: itemNo1=185, itemNo2=151, cost=26
Link7333: itemNo1=185, itemNo2=157, cost=60
Link7334: itemNo1=185, itemNo2=163, cost=64
Link7335: itemNo1=185, itemNo2=167, cost=88
Link7336: itemNo1=185, itemNo2=170, cost=17
Link7337: itemNo1=185, itemNo2=178, cost=16
Link7338: itemNo1=185, itemNo2=183, cost=79
Link7339: itemNo1=185, itemNo2=184, cost=99
Link7340: itemNo1=185, itemNo2=188, cost=98
Link7341: itemNo1=185, itemNo2=196, cost=29
Link7342: itemNo1=186, itemNo2=3, cost=41
Link7343: itemNo1=186, itemNo2=7, cost=7
Link7344: itemNo1=186, itemNo2=11, cost=93
Link7345: itemNo1=186, itemNo2=14, cost=8
Link7346: itemNo1=186, itemNo2=23, cost=14
Link7347: itemNo1=186, itemNo2=26, cost=93
Link7348: itemNo1=186, itemNo2=30, cost=22
Link7349: itemNo1=186, itemNo2=35, cost=76
Link7350: itemNo1=186, itemNo2=45, cost=80
Link7351: itemNo1=186, itemNo2=51, cost=60
Link7352: itemNo1=186, itemNo2=52, cost=53
Link7353: itemNo1=186, itemNo2=54, cost=90
Link7354: itemNo1=186, itemNo2=64, cost=14
Link7355: itemNo1=186, itemNo2=72, cost=40
Link7356: itemNo1=186, itemNo2=73, cost=16
Link7357: itemNo1=186, itemNo2=77, cost=23
Link7358: itemNo1=186, itemNo2=78, cost=96
Link7359: itemNo1=186, itemNo2=80, cost=23
Link7360: itemNo1=186, itemNo2=81, cost=2
Link7361: itemNo1=186, itemNo2=84, cost=27
Link7362: itemNo1=186, itemNo2=85, cost=73
Link7363: itemNo1=186, itemNo2=96, cost=68
Link7364: itemNo1=186, itemNo2=98, cost=62
Link7365: itemNo1=186, itemNo2=101, cost=27
Link7366: itemNo1=186, itemNo2=104, cost=8
Link7367: itemNo1=186, itemNo2=107, cost=34
Link7368: itemNo1=186, itemNo2=112, cost=7
Link7369: itemNo1=186, itemNo2=117, cost=29
Link7370: itemNo1=186, itemNo2=120, cost=64
Link7371: itemNo1=186, itemNo2=121, cost=82
Link7372: itemNo1=186, itemNo2=127, cost=55
Link7373: itemNo1=186, itemNo2=134, cost=58
Link7374: itemNo1=186, itemNo2=136, cost=58
Link7375: itemNo1=186, itemNo2=140, cost=86
Link7376: itemNo1=186, itemNo2=142, cost=3
Link7377: itemNo1=186, itemNo2=143, cost=20
Link7378: itemNo1=186, itemNo2=146, cost=64
Link7379: itemNo1=186, itemNo2=150, cost=54
Link7380: itemNo1=186, itemNo2=151, cost=80
Link7381: itemNo1=186, itemNo2=157, cost=10
Link7382: itemNo1=186, itemNo2=162, cost=85
Link7383: itemNo1=186, itemNo2=165, cost=35
Link7384: itemNo1=186, itemNo2=170, cost=8
Link7385: itemNo1=186, itemNo2=173, cost=25
Link7386: itemNo1=186, itemNo2=185, cost=71
Link7387: itemNo1=186, itemNo2=195, cost=28
Link7388: itemNo1=187, itemNo2=1, cost=66
Link7389: itemNo1=187, itemNo2=5, cost=84
Link7390: itemNo1=187, itemNo2=6, cost=23
Link7391: itemNo1=187, itemNo2=8, cost=31
Link7392: itemNo1=187, itemNo2=12, cost=78
Link7393: itemNo1=187, itemNo2=16, cost=93
Link7394: itemNo1=187, itemNo2=18, cost=84
Link7395: itemNo1=187, itemNo2=25, cost=85
Link7396: itemNo1=187, itemNo2=37, cost=4
Link7397: itemNo1=187, itemNo2=39, cost=19
Link7398: itemNo1=187, itemNo2=47, cost=52
Link7399: itemNo1=187, itemNo2=53, cost=30
Link7400: itemNo1=187, itemNo2=58, cost=41
Link7401: itemNo1=187, itemNo2=59, cost=6
Link7402: itemNo1=187, itemNo2=62, cost=97
Link7403: itemNo1=187, itemNo2=74, cost=50
Link7404: itemNo1=187, itemNo2=77, cost=48
Link7405: itemNo1=187, itemNo2=90, cost=50
Link7406: itemNo1=187, itemNo2=95, cost=24
Link7407: itemNo1=187, itemNo2=98, cost=18
Link7408: itemNo1=187, itemNo2=101, cost=8
Link7409: itemNo1=187, itemNo2=102, cost=46
Link7410: itemNo1=187, itemNo2=106, cost=6
Link7411: itemNo1=187, itemNo2=125, cost=87
Link7412: itemNo1=187, itemNo2=126, cost=8
Link7413: itemNo1=187, itemNo2=131, cost=56
Link7414: itemNo1=187, itemNo2=137, cost=12
Link7415: itemNo1=187, itemNo2=140, cost=67
Link7416: itemNo1=187, itemNo2=144, cost=17
Link7417: itemNo1=187, itemNo2=148, cost=16
Link7418: itemNo1=187, itemNo2=149, cost=81
Link7419: itemNo1=187, itemNo2=151, cost=77
Link7420: itemNo1=187, itemNo2=154, cost=78
Link7421: itemNo1=187, itemNo2=158, cost=21
Link7422: itemNo1=187, itemNo2=160, cost=66
Link7423: itemNo1=187, itemNo2=165, cost=60
Link7424: itemNo1=187, itemNo2=170, cost=6
Link7425: itemNo1=187, itemNo2=186, cost=63
Link7426: itemNo1=187, itemNo2=189, cost=83
Link7427: itemNo1=187, itemNo2=191, cost=65
Link7428: itemNo1=187, itemNo2=193, cost=2
Link7429: itemNo1=187, itemNo2=198, cost=33
Link7430: itemNo1=188, itemNo2=8, cost=90
Link7431: itemNo1=188, itemNo2=11, cost=86
Link7432: itemNo1=188, itemNo2=14, cost=49
Link7433: itemNo1=188, itemNo2=15, cost=84
Link7434: itemNo1=188, itemNo2=16, cost=80
Link7435: itemNo1=188, itemNo2=17, cost=82
Link7436: itemNo1=188, itemNo2=31, cost=93
Link7437: itemNo1=188, itemNo2=34, cost=3
Link7438: itemNo1=188, itemNo2=36, cost=33
Link7439: itemNo1=188, itemNo2=38, cost=36
Link7440: itemNo1=188, itemNo2=39, cost=65
Link7441: itemNo1=188, itemNo2=50, cost=66
Link7442: itemNo1=188, itemNo2=55, cost=54
Link7443: itemNo1=188, itemNo2=58, cost=39
Link7444: itemNo1=188, itemNo2=67, cost=93
Link7445: itemNo1=188, itemNo2=73, cost=95
Link7446: itemNo1=188, itemNo2=76, cost=40
Link7447: itemNo1=188, itemNo2=77, cost=77
Link7448: itemNo1=188, itemNo2=84, cost=8
Link7449: itemNo1=188, itemNo2=88, cost=38
Link7450: itemNo1=188, itemNo2=96, cost=94
Link7451: itemNo1=188, itemNo2=98, cost=58
Link7452: itemNo1=188, itemNo2=108, cost=25
Link7453: itemNo1=188, itemNo2=109, cost=48
Link7454: itemNo1=188, itemNo2=116, cost=28
Link7455: itemNo1=188, itemNo2=125, cost=69
Link7456: itemNo1=188, itemNo2=130, cost=80
Link7457: itemNo1=188, itemNo2=138, cost=56
Link7458: itemNo1=188, itemNo2=151, cost=19
Link7459: itemNo1=188, itemNo2=152, cost=42
Link7460: itemNo1=188, itemNo2=157, cost=96
Link7461: itemNo1=188, itemNo2=158, cost=92
Link7462: itemNo1=188, itemNo2=159, cost=24
Link7463: itemNo1=188, itemNo2=163, cost=84
Link7464: itemNo1=188, itemNo2=169, cost=78
Link7465: itemNo1=188, itemNo2=174, cost=85
Link7466: itemNo1=188, itemNo2=175, cost=40
Link7467: itemNo1=188, itemNo2=181, cost=2
Link7468: itemNo1=188, itemNo2=183, cost=52
Link7469: itemNo1=188, itemNo2=184, cost=39
Link7470: itemNo1=188, itemNo2=194, cost=37
Link7471: itemNo1=188, itemNo2=200, cost=3
Link7472: itemNo1=189, itemNo2=2, cost=63
Link7473: itemNo1=189, itemNo2=9, cost=81
Link7474: itemNo1=189, itemNo2=14, cost=60
Link7475: itemNo1=189, itemNo2=20, cost=45
Link7476: itemNo1=189, itemNo2=21, cost=56
Link7477: itemNo1=189, itemNo2=24, cost=85
Link7478: itemNo1=189, itemNo2=30, cost=7
Link7479: itemNo1=189, itemNo2=31, cost=67
Link7480: itemNo1=189, itemNo2=41, cost=13
Link7481: itemNo1=189, itemNo2=53, cost=18
